id,text,creation_date,post_id,user_id,user_display_name,score
14492009,Ingenious. The scriptData thing is always such a pain with uploadify but this totally works around the whole stupid problem. Wish Ronniesan would fix this or write some documentation.,2012-06-17 14:27:29.066999 UTC,10855353,278533,,0
57693843,"I don't really get, what you need to know, sorry. Do you want to know, which element in the bottom ListBox is selected, sothat you can highlight the same element at the top ListBox?",2016-01-24 22:35:27.369999 UTC,34978284,2003408,,0
63680936,"Your code is giving me this error ""nullreferenceexception was unhandled by user code"" once it reaches ""titleLabel.Text = reader[""Titulo""].ToString();""",2016-06-30 13:42:45.417000 UTC,38122198,6156971,,0
25745448,@TLama a-ha. So you would present my side then. And i would warm up my pop-corn bag and con-tem-pla-te :-D,2013-07-16 10:24:50.802999 UTC,17673831,976391,,0
3703211,"do you want the ""header"" (--- RUNNING PROCESSES ---) included in the output, or only the processes (ftps, kswpd, init, etc.)?",2010-08-21 13:54:30.256999 UTC,3537808,68939,,0
71600304,Congrats. Your side note is even more important then the original problem.,2017-02-14 07:14:59.259999 UTC,42218770,7332147,,0
28512111,Should I use something like innerHTML instead?,2013-10-08 22:01:02.599999 UTC,19258016,2278359,,0
31688923,You can accept the answer if that helped. Thanks.,2014-01-12 04:26:52.243000 UTC,21023619,808096,,0
39065360,"Nice explanation. Of course he's not defining `__new__` in either `Token` _or_ the subclasses, but that's OK because `object.__new__` gets the class object for the class you're trying to create and knows how to deal with it.",2014-08-03 10:49:39.642999 UTC,25103870,908494,,0
2300979,"Ah, yes, thanks. When I copied and pasted that from my email to test it, something converted the \b to a ^B and messed everything up. I forget to re-add it.",2010-02-25 00:43:09.673000 UTC,2330453,2766176,,0
799626,In what line of code does the error occur? Is it when you create the FileInfo object or when you start the process?,2009-06-13 15:49:05.359999 UTC,990562,40347,,0
52015005,"I think your demo customsortfunc is slightly different than mine above but yes, your demo code does work for this utilization. Thank you!",2015-08-17 19:22:39.157000 UTC,31966743,1895113,,0
53020663,Do you mean you want optional default values for the sent variables???,2015-09-15 10:18:18.357000 UTC,32583185,1486486,,0
63615604,is the image draw in your map?,2016-06-29 03:41:50.197000 UTC,38089692,5870896,,0
45433662,@Steve as you can see I've added new example,2015-02-17 12:21:42.092999 UTC,28560451,367138,,0
59801276,I guess You don´t want to have the second result?,2016-03-18 07:10:44.723000 UTC,36078187,1538986,,0
5300654,"I do have logManager, I just didn't write it here. I will test with the factory-method...Thanks",2011-01-24 18:53:41.052999 UTC,4785782,373201,,0
26521427,I am an idiot. My query was returning an empty string. There is nothing wrong with my code.,2013-08-07 21:21:08.496999 UTC,18113408,2662184,,0
53798082,"LEFT OUTER JOIN
(select INDX_DT, REC_CREATED_DT, SUM(WHEN BUS_DT_IND='Y' then 1 else 0) as REC_SCAN_B_DY from RECORD join calendar on calendar.Calendar_date between INDX_DT and  REC_CREATED_DT
group by 1,2)C
on A.REC_CREATED_DT=C.REC_CREATED_DT",2015-10-07 07:51:59.720000 UTC,32904509,5400797,,0
21743787,Exception handling it is then,2013-03-13 12:01:27.312999 UTC,15384728,1649917,,0
40488200,"As you noticed the `_handler = new Handler();` isn't done atomically, neither is `while (_handler == nullptr)`. Thus you need to protect any reading or writing access with a mutex (or another suitable synchronization mechanism).",2014-09-16 15:38:17.700000 UTC,25872243,1413395,,0
11865590,i tryed to explain a bit more by showing the ServiceHostFactory,2012-02-22 09:04:49.687000 UTC,9362307,578552,,0
31476297,"not able to create tag **hikaricp**, could anyone help?",2014-01-06 17:40:36.036999 UTC,20955875,1454300,,2
12306379,Nevermind...I fixed it.,2012-03-13 14:19:16.132999 UTC,9685665,1261445,,0
51046682,@iam-decoder  If have any solution to start session in an iframe,2015-07-21 15:44:03.829999 UTC,31543292,5139828,,0
59679755,"Services were changed in RHEL 7. I think previous versions used [chkconfig](https://access.redhat.com/documentation/en-US/Red_Hat_Enterprise_Linux/6/html/Deployment_Guide/s2-services-chkconfig.html). Try running `$ /sbin/chkconfig ––list` to get a list of services. If you see nativeapimgmt, then run `$ /sbin/service nativeapimgmt start` to start the service.",2016-03-15 14:32:38.342999 UTC,35995998,5609227,,0
34550093,"as you said, if it is hidden? how to find it out?",2014-03-27 05:45:51.453000 UTC,22678968,3244439,,0
56418919,Some comments later in the linked issue there is an even better solution: `'node-integration': false` as option for `BrowserWindow`.,2015-12-17 15:55:21.163000 UTC,32621989,113195,,0
24237116,Put your `tty` in raw mode.  `man ncurses`.  Be prepared for a lot of work.,2013-05-29 12:43:57.832999 UTC,16814167,140750,,3
34228036,"If I need watir help, I just search as *watir* and your name.. All help comes into the search list. Great Justin. +1",2014-03-19 06:19:03.526999 UTC,22495917,2767755,,0
43453379,Thank you for your help. With CNG: No Problem! :-),2014-12-16 18:38:06.127000 UTC,27485349,4360380,,0
66758530,"@ViliX64: No, because each switch-pair are actually nodes of the map, so counts any step of the BFS, and you don't have to start the BFS from scratch, you can use the same visiteds array for all BFS, so you will visit on each BFS only new nodes (those that are accessible from that gate) not entire map.",2016-09-27 17:09:43.609999 UTC,39730286,5178207,,0
23980283,"Thanks. The link to the issues is indeed my problem. I'm solving it now as an attribute, instead of a table header.",2013-05-21 10:24:19.816999 UTC,16667300,40676,,0
49949549,"What is actually happening is that ColorController sets the controller for ColorRoute, and thus Ember is left to generate a controller for ColorShowRoute. Ember will generate an ObjectController or ArrayController depending on what is returned from the model hook, and that's where the deprecation warning comes from. P.S. ember-cli 0.2.7 includes an addon that disables the generation of proxy controllers.",2015-06-20 20:11:51.786999 UTC,30953410,30001,,1
5039283,What's your motive for browser detection?,2011-01-03 20:38:12.990000 UTC,4588118,244184,,0
49931187,"Yeah, I am working an exercise from a book and it hasn't covered strcmp yet. Your answer improved the result, but for some reason the entry for boy is still stuck between addle and affix, but the entry for cat has been moved to its proper place.",2015-06-19 23:00:13.690000 UTC,30948360,5029933,,0
8544962,"I don't....get...to ask a different question? Okay, I'll make a new thread next time.",2011-08-20 00:30:33.163000 UTC,7086974,897771,,0
37095943,I have used view pager...wait I am editing my question.Pls see this dinesh,2014-06-05 11:11:54.177000 UTC,24058633,3710354,,0
35376780,"If every minute you are retrieving bytes from a database and then calling defineClass() to turn those bytes into a Class then you can probably improve on that.  Is your application such that there is some reason that you cannot access a class loader which is available each time you need access to the script class?  As long as you can do that you can avoid having to do the defineClass() thing to turn your bytes into a Class every time you need to run it.  You could do it just once and then every time you need to run that script, the Class would already be available in the class loader.",2014-04-17 15:49:55.572999 UTC,23120553,3533584,,0
56212369,where do I add that?,2015-12-11 23:30:54.947000 UTC,34234015,4821865,,0
55515397,`-c:a copy` fixed if for me.,2015-11-23 16:32:20.720000 UTC,30058683,1675586,,0
28682855,"A little client side scripting saves you. Just create a empty  form, take one `input` element.

on click of the table row get the user id, set the value to `input` submit the form.",2013-10-14 10:42:35.862999 UTC,19358353,1927832,,0
4304448,This still does not work. Anyone able to advise?,2010-10-25 14:27:05.503000 UTC,3910820,372630,,0
45270452,then you are doing it correct...,2015-02-12 09:07:23.062999 UTC,28470740,4482577,,0
32487764,"Oh, great. Thanks. Actually in my real application, the button has a fixed width so I need the pull-right to show the caret on the right side.",2014-02-02 23:25:29.720000 UTC,21517554,3163577,,0
67536785,I'm using the hello-jni sample from Google,2016-10-19 13:57:03.413000 UTC,40125641,25645,,0
57603136,@nick I suggest you ask your additional question separately. With a full [mcve].,2016-01-21 22:04:22.309999 UTC,34910766,3016153,,0
68332856,Have a look and see if there is a solution here https://github.com/meteor/meteor/issues/6955,2016-11-11 11:41:53.147000 UTC,40526472,3975309,,0
58462897,"Ya man, you are all allright, nice post, and explanation. I have read this in link attached in question... But my question was like u say we need to reuse that ""converView"" argument, so why in second if statement, we inflate new view?",2016-02-13 10:51:23.506999 UTC,35371663,5877952,,0
28618622,"Line 3. You cant assign a single character to a character array. If you instead wrote `char text[50]=""\0"";` then it would be a different story.",2013-10-11 14:59:03.243000 UTC,19321260,1630963,,0
55056621,Of course! I forgot about the label tag making it one level deeper! Thank you so much for the explanation!,2015-11-10 23:00:36.907000 UTC,33639522,1763917,,0
18023712,Any specific reason to why it's not possible? (A more detailed answer?),2012-11-05 11:55:17.802999 UTC,8351110,1608996,,0
49829148,"Can you see if this helps, it's a bit weird with plnkr: http://plnkr.co/edit/VZGQgNhC48V52q3mVkwr?p=preview and https://docs.angularjs.org/guide/$location",2015-06-17 14:48:16.092999 UTC,30893634,1309027,,1
31652151,There is a class dedicated for pluralizing and singularizing English words: http://api.cakephp.org/2.4/class-Inflector.html,2014-01-10 18:20:27.609999 UTC,21050999,603003,,0
66062560,"Try `console.log(/\S\w\djoseph/.source.replace(/^((?:\\.)+)(.*)/, function (m,g1,g2) { return g1+g2.toUpperCase(); }))`",2016-09-07 10:20:14.822999 UTC,39366554,3832970,,0
57921072,"You don't need the `o.hasOwnProperty()` check because `Object.keys()` only enumerates ""own"" keys - it doesn't look at inherited keys.",2016-01-30 09:24:27.549999 UTC,35099822,816620,,0
52326159,Solved this. Thanks,2015-08-26 08:32:07.467000 UTC,32221580,3348368,,0
44343886,"{block:IfNotEndlessScroll}{block:Pagination}<div style=""margin-top:20px; margin-bottom:10px;  letter-spacing:1px; font-style:italic;font-size:11px; line-height:15px; ""><div style=""float:left"">{block:PreviousPage}<a href=""{PreviousPage}"">página anterior</a>{/block:PreviousPage}</div> <div style=""float:right;"">{block:NextPage}<a href=""{NextPage}"">próxima página</a>{/block:NextPage}</div></div>{/block:Pagination}{/block:IfNotEndlessScroll}",2015-01-16 00:55:59.773000 UTC,27975678,4459845,,0
7039863,"Yes, it works!!.....=)....Thank you!!....I leave it like this: format=""$ {0,number,0,000}"", because I don't need the decimal... now I need the separation of thousands, now is 1.425, but I have to display something like this 1,425",2011-05-20 21:04:05.609999 UTC,6076620,758397,,0
